9,323,-6
9,376,-8
9,380,-8
9,442,1
9,466,-1
9,476,3
9,501,5
9,533,-4
9,547,-1
9,586,-7
9,588,10
9,626,-7
9,646,1
9,669,3
9,673,3
9,675,-3
9,681,-1
9,725,7
9,733,4
9,744,1
9,748,-8
9,754,-1
9,790,7
9,806,1
9,811,4
9,877,-6
9,879,4
9,885,-6
9,922,-6
9,923,-6
9,932,10
9,953,4
9,993,-8
9,1004,-3
9,1005,5
9,1009,2
9,1012,-8
10,35,4
10,36,-9
10,53,6
10,55,4
10,119,1
10,157,3
10,284,8
10,303,4
10,307,5
10,314,9
10,338,-8
10,392,10
10,400,2
10,426,-5
10,430,-7
10,454,-3
10,457,-8
10,469,7
10,485,-5
10,486,-5
10,526,4
10,527,5
10,568,-7
10,598,9
10,617,-1
10,622,-8
10,627,5
10,669,4
10,677,-4
10,678,-5
10,693,8
10,756,-6
10,805,-6
10,810,-6
10,847,-7
10,851,-2
10,858,10
10,867,-7
10,895,9
10,907,7
10,949,1
10,960,2
10,961,3
10,965,-9
10,974,-7
10,989,-2
10,993,-1
10,1020,3
11,25,-4
11,38,-7
11,60,-7
11,62,9
11,89,-9
11,91,5
11,95,4
11,158,1
11,161,-1
11,174,-10
11,188,3
11,193,-2
11,215,-6
11,224,3
11,259,5
11,275,5
11,283,7
11,339,-2
11,352,7
11,355,4
11,377,-10
11,386,-6
11,419,-3
11,433,1
11,446,-10
11,476,-1
11,502,-3
11,505,3
11,507,-4
11,512,-4
11,532,8
11,536,4
11,537,4
11,549,5
11,577,-10
11,579,1
11,599,1
11,604,3
11,624,-2
11,639,4
11,669,6
11,676,5
11,691,-8
11,698,2
11,700,1
11,724,5
11,744,-7
11,749,3
11,815,-8
11,819,-1
11,837,7
11,861,4
11,863,-7
11,871,8
11,877,-6
11,905,-5
11,1004,8
11,1010,-8
11,1020,7
12,53,6
12,88,-10
12,108,4
12,164,2
12,179,5
12,188,3
12,195,9
12,203,-5
12,228,8
12,234,4
12,260,-10
12,276,-5
12,302,5
12,313,10
12,334,9
12,354,1
12,406,4
12,413,-7
12,445,3
12,464,-10
12,537,6
12,569,-7
12,596,-3
12,602,-7
12,620,-6
12,632,5
12,674,3
12,702,-10
12,716,-10
12,734,9
12,776,-1
12,794,4
12,864,6
12,875,6
12,930,8
12,948,-1
12,999,2
12,1002,1
12,1004,-2
12,1008,5
13,43,-7
13,51,-5
13,152,-4
13,158,5
13,271,-1
13,308,8
13,321,1
13,324,-4
13,336,9
13,341,-7
13,358,-4
13,366,8
13,405,2
13,418,6
13,435,9
13,445,-1
13,480,6
13,491,6
13,499,6
13,522,6
13,527,8
13,529,4
13,544,-8
13,553,6
13,577,7
13,585,-7
13,586,-6
13,587,-3
13,661,-10
13,692,-5
13,777,5
13,795,4
13,803,8
13,808,1
13,891,-2
13,899,-7
13,912,9
13,914,-5
13,923,1
13,982,1
13,989,-10
13,1019,2
14,30,4
14,31,-6
14,32,-6
14,62,-1
14,87,4
14,100,-2
14,116,-2
14,122,3
14,127,-2
14,197,3
14,207,-5
14,217,-3
14,222,-7
14,223,8
14,234,-2
14,239,1
14,283,8
14,297,-9
14,328,3
14,332,1
14,363,-5
14,375,8
14,376,-6
14,396,3
14,427,3
14,454,-6
14,476,5
14,507,-8
14,541,1
14,552,-6
14,561,-5
14,585,-10
14,616,-9
14,637,-10
14,654,8
14,677,3
14,686,6
14,688,-1
14,708,9
14,733,5
14,735,8
14,773,-1
14,803,-8
14,810,-5
14,824,6
14,827,1
14,896,7
14,915,-9
14,932,5
14,1003,5
14,1005,-4
15,30,8
15,70,1
15,80,5
15,137,-1
15,142,6
15,264,3
15,274,10
15,294,6
15,335,1
15,353,5
15,409,-10
15,478,3
15,480,3
15,486,6
15,527,5
15,560,-10
15,580,3
15,583,-4
15,631,-3
15,652,4
15,657,3
15,693,9
15,770,-6
15,812,-6
15,840,10
15,857,9
15,918,-3
15,936,-7
15,960,-4
15,965,1
15,1002,5
15,1003,-3
16,19,7
16,30,8
16,35,-3
16,51,1
16,90,1
16,119,-3
16,123,-7
16,177,-2
16,195,-3
16,262,7
16,298,8
16,325,-4
16,338,-3
16,347,4
16,361,1
16,370,1
16,389,8
16,402,10
16,422,-5
16,497,-6
16,596,1
16,646,5
16,677,-1
16,693,-6
16,740,-9
16,742,-7
16,746,-7
16,754,6
16,755,8
16,758,-10
16,773,-1
16,785,9
16,824,-2
16,826,5
16,835,-7
16,887,2
16,895,-4
16,900,-3
16,914,8
16,917,7
16,919,-4
16,953,9
16,965,5
16,988,-1
16,1012,2
17,19,-3
17,28,9
17,42,-4
17,49,2
17,57,8
17,87,6
17,91,10
17,99,4
17,112,3
17,122,-3
17,140,-5
17,145,-8
17,160,-7
17,182,-6
17,212,-3
17,223,9
17,229,9
17,246,2
17,310,1
17,407,-1
17,417,5
17,472,-8
17,486,1
17,528,2
17,560,-9
17,580,10
17,581,10
17,596,-2
17,599,10
17,639,-3
17,667,-8
17,681,1
17,692,1
17,720,3
17,752,-3
17,773,2
17,804,-3
17,812,10
17,837,-4
17,853,8
17,904,-8
17,914,-2
17,919,8
17,929,8
17,930,-10
17,933,9
17,940,4
17,945,-2
17,982,6
17,987,-9
17,1004,10
17,1018,-9
18,20,-3
18,23,10
18,77,6
18,89,9
18,103,7
18,202,8
18,204,-9
18,280,-7
18,322,10
18,337,2
18,370,6
18,372,3
18,373,7
18,374,2
18,384,-6
18,395,1
18,396,-1
18,399,-9
18,400,-5
18,424,1
18,448,9
18,449,4
18,468,-4
18,470,-7
18,487,10
18,525,8
18,537,-10
18,548,7
18,591,-3
18,612,-8
18,628,-9
18,655,4
18,718,9
18,758,-4
18,808,10
18,809,2
18,811,-4
18,856,-1
18,860,-6
18,879,-1
18,900,-2
18,952,-8
18,1009,-7
19,25,-7
19,46,10
19,58,-1
19,68,-7
19,75,-1
19,94,2
19,132,-5
19,181,8
19,347,3
19,384,-6
19,435,-5
19,485,4
19,490,-2
19,499,3
19,509,-2
19,510,-4
19,520,10
19,524,-8
19,529,5
19,531,-1
19,535,3
19,571,9
19,575,8
19,610,9
19,625,-2
19,667,-2
19,671,8
19,686,8
19,719,1
19,736,9
19,755,5
19,761,3
19,793,7
19,801,-6
19,860,-2
19,892,-7
19,928,-9
19,976,3
19,979,5
19,991,-3
19,998,-4
19,1013,-5
20,36,10
20,48,-9
20,63,6
20,79,2
20,87,7
20,107,-10
20,143,-7
20,156,-1
20,165,-7
20,187,4
20,219,8
20,222,10
20,233,-5
20,235,-4
20,240,-6
20,245,-3
20,255,8
20,264,-7
20,314,-8
20,336,8
20,345,-2
20,352,6
20,361,2
20,380,6
20,391,-4
20,392,-4
20,399,2
20,400,-7
20,404,-8
20,429,3
20,467,2
20,471,1
20,481,2
20,489,8
20,498,-3
20,501,-6
20,517,4
20,523,-6
20,529,8
20,530,9
20,551,-7
20,571,3
20,573,-2
20,628,8
20,631,-9
20,663,3
20,701,-1
20,709,1
20,746,3
20,752,-3
20,778,-9
20,786,1
20,873,-6
20,897,-1
20,953,9
20,971,-7
20,997,5
20,1022,5
21,37,-9
21,51,3
21,73,5
21,86,6
21,97,1
21,101,5
21,108,9
21,118,-2
21,120,2
21,123,-5
21,134,10
21,156,-1
21,181,-6
21,205,-10
21,237,3
21,259,4
21,271,-8
21,279,-7
21,281,-6
21,360,-9
21,409,6
21,412,-3
21,438,5
21,452,-1
21,453,7
21,461,10
21,494,10
21,503,-7
21,549,7
21,560,9
21,562,-8
21,662,6
21,673,-3
21,695,3
21,699,10
21,705,-6
21,715,2
21,723,8
21,772,5
21,800,-7
21,823,-2
21,858,-1
21,866,-8
21,926,3
21,932,3
21,958,2
21,971,-6
21,976,1
21,1009,4
22,52,-6
22,60,-2
22,63,-10
22,121,4
22,125,-3
22,138,8
22,181,-7
22,182,-1
22,198,-5
22,208,-9
22,221,2
22,229,8
22,243,-2
22,274,-4
22,282,4
22,287,9
22,373,8
22,377,-1
22,411,9
22,417,-7
22,428,10
22,464,3
22,465,-1
22,491,4
22,547,7
22,561,3
22,562,-2
22,563,-6
22,567,-7
22,579,-2
22,596,1
22,628,-1
22,641,8
22,661,-4
22,662,6
22,673,10
22,684,-4
22,690,9
22,703,2
22,743,1
22,755,4
22,761,10
22,767,-5
22,778,-1
22,783,1
22,789,1
22,793,1
22,811,4
22,828,-1
22,838,6
22,863,-7
22,931,2
22,956,-9
22,962,-9
22,966,8
22,985,9
23,48,-1
23,84,-1
23,98,5
23,128,5
23,142,-7
23,145,-9
23,173,-4
23,184,2
23,191,4
23,198,6
23,215,-4
23,227,7
23,238,3
23,258,2
23,270,-1
23,275,-4
23,288,-10
23,293,-5
23,306,9
23,333,-9
23,366,8
23,410,-3
23,422,3
23,429,5
23,446,-1
23,476,8
23,493,10
23,534,-2
23,584,5
23,617,9
23,621,-5
23,676,5
23,680,-2
23,689,-5
23,717,3
23,723,4
23,741,-7
23,769,-7
23,785,-3
23,830,9
23,845,5
23,859,3
23,878,8
23,888,4
23,912,10
23,963,-6
23,1019,-10
24,34,-9
24,38,8
24,39,10
24,53,10
24,57,7
24,103,-4
24,129,-6
24,132,-5
24,158,-5
24,166,9
24,171,-8
24,199,6
24,208,-6
24,219,9
24,222,-8
24,223,-1
24,228,-6
24,231,-6
24,268,10
24,293,5
24,295,2
24,302,2
24,356,7
24,417,7
24,470,4
24,491,9
24,509,5
24,526,3
24,596,-6
24,606,4
24,616,-8
24,624,2
24,825,-8
24,845,9
24,868,-3
24,905,-4
24,906,-10
24,908,-2
24,935,-8
24,953,-7
24,954,9
24,958,8
24,982,-4
24,983,-5
24,991,7
24,1005,3
25,25,-9
25,28,8
25,39,-1
25,86,3
25,96,-8
25,105,2
25,134,3
25,148,8
25,151,9
25,159,-4
25,175,1
25,184,6
25,192,2
25,193,3
25,217,-4
25,227,-9
25,276,7
25,294,-4
25,310,-1
25,368,7
25,385,4
25,390,-5
25,413,3
25,417,-8
25,419,-6
25,434,-8
25,439,-7
25,450,9
25,456,-3
25,499,-3
25,516,-4
25,542,7
25,564,-8
25,648,9
25,663,2
25,685,-4
25,729,-8
25,761,-1
25,805,-2
25,905,6
25,969,6
25,996,-1
26,70,7
26,86,1
26,103,1
26,134,-8
26,143,-9
26,147,3
26,204,-3
26,213,7
26,245,5
26,278,9
26,301,-5
26,326,-10
26,361,1
26,364,-3
26,384,-7
26,386,3
26,393,-3
26,406,3
26,446,5
26,449,8
26,452,-6
26,489,-7
26,501,-7
26,511,-3
26,562,9
26,569,8
26,575,4
26,599,10
26,606,4
26,612,6
26,640,5
26,651,-8
26,670,-3
26,742,7
26,761,8
26,845,-8
26,884,-3
26,895,-5
26,899,8
26,948,-5
26,964,-5
26,974,9
26,995,4
26,1010,-3
26,1013,-9
27,35,4
27,48,-4
27,83,-1
27,97,-9
27,100,-2
27,117,-8
27,128,7
27,131,10
27,136,-7
27,138,-6
27,145,5
27,150,5
27,179,-1
27,223,3
27,225,-8
27,246,-8
27,264,-5
27,315,-10
27,378,-7
27,409,-6
27,416,-7
27,430,-4
27,437,-10
27,464,-9
27,476,6
27,502,-2
27,504,5
27,509,8
27,525,-7
27,566,-2
27,568,-9
27,608,9
27,648,5
27,649,-8
27,659,-2
27,670,-1
27,703,-7
27,721,-9
27,804,-5
27,807,-8
27,822,-5
27,840,8
27,910,-9
27,911,-3
27,916,-10
27,929,9
27,936,-5
27,963,-2
27,982,7
28,85,-9
28,89,-4
28,95,6
28,103,5
28,122,7
28,160,8
28,184,10
28,224,8
28,232,10
28,241,10
28,270,-8
28,317,2
28,331,2
28,356,2
28,398,2
28,399,-1
28,408,-3
28,418,-4
28,422,8
28,437,-5
28,462,8
28,466,-7
28,486,7
28,524,3
28,536,-6
28,565,-5
28,572,-9
28,599,-9
28,617,4
28,618,-4
28,633,4
28,653,10
28,666,5
28,688,2
28,785,-3
28,793,8
28,803,-1
28,815,4
28,827,-3
28,845,-7
28,862,2
28,886,6
28,889,-8
28,899,4
28,905,-10
28,907,9
28,910,-2
28,949,-1
28,961,-3
28,993,-3
29,40,-4
29,67,-3
29,68,-3
29,73,6
29,147,7
29,171,-6
29,223,-1
29,262,2
29,301,-9
29,333,-8
29,335,-4
29,390,-6
29,391,8
29,397,6
29,409,3
29,426,-1
29,460,-1
29,469,-2
29,481,8
29,552,7
29,574,-2
29,596,-4
29,622,1
29,651,-5
29,661,-8
29,672,8
29,688,-7
29,689,-4
29,690,-9
29,743,-3
29,753,9
29,754,6
29,807,-9
29,811,-1
29,849,-3
29,851,1
29,891,-9
29,892,5
29,897,-5
29,902,-8
29,940,-3
29,947,4
29,974,5
29,977,10
29,1012,1
29,1022,9
30,38,9
30,56,-5
30,66,-6
30,69,8
30,81,8
30,109,-10
30,123,3
30,144,-9
30,154,1
30,164,-4
30,165,-7
30,206,10
30,239,-10
30,254,-2
30,348,5
30,378,-4
30,398,-10
30,413,-4
30,423,7
30,426,8
30,432,-10
30,442,6
30,466,-1
30,501,-10
30,514,6
30,515,-7
30,530,6
30,537,10
30,554,3
30,567,1
30,584,-7
30,627,-2
30,635,2
30,665,-8
30,687,-5
30,719,-3
30,745,9
30,760,10
30,797,1
30,804,-7
30,871,4
30,894,-10
30,897,4
30,927,6
30,948,-5
31,33,7
31,36,7
31,62,-4
31,66,6
31,96,1
31,98,5
31,106,7
31,123,-1
31,131,-4
31,140,-4
31,152,4
31,169,-6
31,196,-3
31,208,-8
31,213,-4
31,223,9
31,232,-4
31,251,-5
31,263,6
31,265,7
31,269,9
31,296,1
31,304,-6
31,327,3
31,333,4
31,345,9
31,358,3
31,371,1
31,384,2
31,386,-3
31,387,-8
31,423,-10
31,440,8
31,443,6
31,455,8
31,457,2
31,490,6
31,514,6
31,522,-4
31,531,7
31,542,-6
31,559,-10
31,575,-3
31,597,-9
31,627,3
31,649,9
31,663,6
31,669,-10
31,675,4
31,690,-4
31,707,5
31,753,3
31,766,-5
31,805,9
31,812,3
31,846,-8
31,908,5
31,916,-4
31,962,-2
31,983,-6
32,35,-6
32,46,-3
32,71,-6
32,72,5
32,145,9
32,156,-2
32,173,2
32,174,10
32,177,-6
32,181,-6
32,212,-6
32,287,2
32,294,-7
32,298,-3
32,334,-6
32,365,3
32,388,2
32,392,-3
32,425,-10
32,432,-9
32,437,3
32,470,-8
32,476,3
32,490,-10
32,519,-9
32,534,10
32,555,-6
32,569,-8
32,643,-2
32,644,-8
32,645,9
32,674,9
32,680,-5
32,718,-1
32,725,1
32,731,2
32,751,-3
32,796,8
32,817,10
32,887,9
32,889,-7
32,911,-5
32,913,5
32,929,-7
32,966,10
32,973,5
32,987,-1
32,1018,-5
32,1022,3
33,74,8
33,80,-6
33,98,-2
33,102,-3
33,156,8
33,192,3
33,194,7
33,196,8
33,198,6
33,233,-6
33,238,1
33,245,8
33,259,-6
33,296,7
33,324,-1
33,372,-7
33,392,-5
33,421,10
33,430,10
33,440,2
33,448,-5
33,452,10
33,476,6
33,499,1
33,503,-5
33,504,1
33,536,10
33,582,-6
33,594,6
33,610,-3
33,643,7
33,644,8
33,648,-10
33,674,8
33,676,-6
33,734,2
33,742,-5
33,749,-2
33,758,4
33,759,-3
33,796,4
33,819,5
33,844,2
33,846,3
33,902,9
34,61,3
34,62,-9
34,88,9
34,97,-1
34,100,1
34,133,-8
34,140,-7
34,141,-10
34,169,1
34,170,-10
34,172,8
34,222,-8
34,319,-7
34,325,-4
34,328,-7
34,339,-7
34,341,-2
34,393,-1
34,408,7
34,438,6
34,463,-8
34,477,-7
34,478,3
34,499,10
34,500,-4
34,515,-6
34,518,-1
34,547,-2
34,596,4
34,649,-5
34,697,8
34,728,6
34,745,-1
34,763,2
34,805,-9
34,821,5
34,870,-3
34,900,-6
34,928,4
34,931,7
34,940,8
34,955,6
34,993,4
35,49,-6
35,101,-3
35,102,-7
35,106,2
35,120,3
35,121,-2
35,135,7
35,170,-9
35,172,-4
35,264,-7
35,265,6
35,275,3
35,280,4
35,284,-5
35,286,-8
35,339,1
35,348,-10
35,354,5
35,355,4
35,392,-5
35,447,6
35,455,4
35,523,5
35,532,-4
35,541,6
35,574,10
35,663,7
35,674,1
35,688,-1
35,708,6
35,744,2
35,760,10
35,766,6
35,868,-7
35,889,6
35,922,-2
35,923,4
35,935,9
35,954,5
35,968,2
36,69,1
36,85,6
36,95,-2
36,146,7
36,188,-2
36,189,-9
36,191,-1
36,203,-8
36,288,-4
36,294,10
36,373,-8
36,374,-7
36,414,-2
36,421,-5
36,423,-4
36,442,2
36,563,10
36,565,-2
36,628,-5
36,646,4
36,658,-2
36,678,3
36,680,-6
36,685,3
36,711,-2
36,738,-4
36,767,-10
36,789,-6
36,790,-10
36,815,-4
36,824,-1
36,831,1
36,842,-7
36,881,-2
36,918,9
36,963,2
36,975,8
36,993,-8
36,994,-8
37,72,7
37,95,-7
37,110,7
37,128,-8
37,133,-1
37,148,-5
37,154,-1
37,186,-6
37,191,6
37,200,-9
37,218,8
37,230,-9
37,290,-7
37,312,-3
37,349,7
37,363,2
37,386,9
37,396,-10
37,416,6
37,433,-8
37,474,7
37,476,-10
37,481,8
37,550,-4
37,561,10
37,571,-2
37,593,10
37,610,2
37,618,6
37,624,-6
37,630,-10
37,646,-10
37,647,2
37,669,-7
37,673,-6
37,694,2
37,713,-3
37,718,9
37,723,-6
37,724,8
37,784,-5
37,785,7
37,787,-3
37,805,-10
37,813,-7
37,829,-9
37,836,9
37,845,-4
37,846,-5
37,867,2
37,886,-10
37,902,-7
37,906,1
37,916,-4
37,921,-4
37,952,-2
37,1017,-5
38,62,-3
38,97,-5
38,137,-5
38,143,9
38,155,7
38,175,-5
38,176,-2
38,179,-6
38,180,6
38,198,-8
38,232,-4
38,265,5
38,274,2
38,316,-9
38,359,10
38,364,-4
38,365,-5
38,396,7
38,401,-7
38,431,-1
38,432,-5
38,437,-1
38,455,3
38,496,-5
38,503,8
38,504,-8
38,505,3
38,508,7
38,554,7
38,632,-2
38,651,1
38,673,1
38,689,-7
38,711,-10
38,713,8
38,760,-3
38,779,3
38,796,5
38,833,-9
38,857,-4
38,868,7
38,874,1
38,897,2
38,938,-1
38,985,5
38,994,-10
38,1005,-6
38,1013,3
38,1014,4
38,1016,9
39,48,10
39,68,7
39,113,1
39,119,-6
39,125,-8
39,156,-7
39,174,4
39,178,4
39,179,-8
39,194,7
39,199,4
39,247,-8
39,276,6
39,290,-10
39,294,-1
39,338,3
39,355,7
39,382,-9
39,401,8
39,413,2
39,414,-7
39,423,3
39,441,-3
39,466,-7
39,519,-8
39,526,-10
39,537,-6
39,576,6
39,589,1
39,617,8
39,633,9
39,634,-1
39,649,3
39,663,9
39,709,-3
39,725,5
39,761,4
39,796,-7
39,804,6
39,836,-5
39,880,-9
39,980,-6
39,995,2
40,67,8
40,71,4
40,77,1
40,82,6
40,88,9
40,110,2
40,112,4
40,115,-1
40,122,-6
40,137,3
40,164,-1
40,165,3
40,179,2
40,181,4
40,189,9
40,190,-6
40,206,4
40,219,2
40,222,8
40,269,-10
40,275,10
40,290,1
40,305,1
40,309,-5
40,333,6
40,337,-2
40,437,-2
40,502,1
40,505,-10
40,510,3
40,532,-8
40,572,7
40,602,-7
40,622,5
40,627,-2
40,632,4
40,664,10
40,669,-10
40,673,-8
40,747,-4
40,766,-4
40,771,-4
40,784,-10
40,842,8
40,854,7
40,926,-8
40,931,5
40,961,-3
40,963,4
40,989,-3
40,993,-2
40,1011,-7
41,58,3
41,79,2
41,95,9
41,109,10
41,128,1
41,133,1
41,176,-10
41,189,-4
41,223,9
41,284,-10
41,295,1
41,308,-3
41,364,-9
41,367,2
41,375,-7
41,379,-6
41,416,-1
41,466,-2
41,497,3
41,507,-10
41,541,3
41,544,9
41,572,-8
41,585,-2
41,601,-10
41,646,8
41,661,8
41,676,-1
41,681,8
41,714,8
41,720,-1
41,732,10
41,763,7
41,774,-7
41,791,-1
41,798,4
41,843,-10
41,855,-1
41,862,-8
41,872,-6
41,876,7
41,887,-8
41,917,10
41,944,-6
41,955,-5
41,970,-8
41,990,-7
42,100,-7
42,114,7
42,128,-9
42,132,6
42,139,10
42,140,-10
42,187,-7
42,190,-5
42,192,3
42,234,7
42,239,-10
42,240,-4
42,278,-3
42,279,-1
42,282,-10
42,308,1
42,313,9
42,340,10
42,370,-5
42,427,3
42,462,8
42,483,8
42,512,-3
42,520,-10
42,522,-1
42,536,-10
42,540,2
42,555,9
42,591,-2
42,734,-8
42,773,1
42,799,6
42,820,-7
42,844,7
42,923,-2
42,941,4
42,966,1
42,974,-10
42,986,-8
42,1007,-2
42,1023,8
43,43,-4
43,144,-9
43,157,-3
43,175,-3
43,181,2
43,189,1
43,199,-4
43,232,5
43,266,10
43,288,-6
43,318,-5
43,319,-8
43,334,-5
43,336,9
43,337,-5
43,372,-1
43,436,6
43,439,-3
43,455,-9
43,471,5
43,508,6
43,519,7
43,533,4
43,587,5
43,645,1
43,663,-4
43,672,6
43,689,8
43,691,7
43,727,-1
43,776,-6
43,798,10
43,803,-2
43,818,5
43,819,1
43,844,7
43,851,-10
43,875,9
43,898,-7
43,925,8
43,977,-8
43,980,1
43,981,-5
43,982,6
43,998,-7
43,1014,1
43,1019,-8
44,131,-6
44,147,1
44,157,10
44,160,4
44,171,7
44,173,8
44,176,-9
44,206,1
44,218,9
44,232,9
44,250,9
44,260,-1
44,265,-4
44,284,10
44,301,-6
44,311,-4
44,340,-1
44,351,1
44,380,-7
44,381,-9
44,390,10
44,432,-6
44,457,9
44,482,-4
44,507,-10
44,516,-7
44,526,-5
44,546,1
44,586,-7
44,600,6
44,618,7
44,645,-9
44,647,-8
44,660,4
44,670,-4
44,703,-1
44,712,-5
44,736,7
44,739,1
44,755,-10
44,781,-2
44,787,-3
44,788,9
44,810,2
44,816,1
44,834,-2
44,877,1
44,885,1
44,895,-5
44,902,6
44,905,-2
44,947,-1
44,957,6
44,961,-5
44,1021,-4
45,45,-1
45,58,1
45,83,-3
45,90,-7
45,96,-5
45,107,-5
45,139,1
45,159,1
45,200,2
45,216,-5
45,234,9
45,261,5
45,273,4
45,280,-5
45,285,-8
45,310,7
45,346,-3
45,380,10
45,388,2
45,390,-8
45,407,-3
